"Plot Title: OFF_Sal"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","High Range, μS/cm (LGR S/N: 20739347, SEN S/N: 20739347)","Temp, °C (LGR S/N: 20739347, SEN S/N: 20739347)","Coupler Detached (LGR S/N: 20739347)","Coupler Attached (LGR S/N: 20739347)","Host Connected (LGR S/N: 20739347)","Stopped (LGR S/N: 20739347)","End Of File (LGR S/N: 20739347)"
3620,07/19/26 07:19:00 PM,0.0,0.0,40.47,,,,,
3621,07/19/26 07:20:00 PM,0.0,0.0,40.47,,,,,
3622,07/19/26 07:21:00 PM,0.0,0.0,40.47,,,,,
3623,07/19/26 07:22:00 PM,0.0,0.0,40.47,,,,,
3624,07/19/26 07:23:00 PM,0.0,0.0,40.47,,,,,
3625,07/19/26 07:24:00 PM,0.0,0.0,40.47,,,,,
3626,07/19/26 07:25:00 PM,0.0,0.0,40.47,,,,,
3627,07/19/26 07:26:00 PM,0.0,0.0,40.47,,,,,
3628,07/19/26 07:27:00 PM,0.0,0.0,40.47,,,,,
3629,07/19/26 07:28:00 PM,0.0,0.0,40.47,,,,,
3630,07/19/26 07:29:00 PM,0.0,0.0,40.47,,,,,
3631,07/19/26 07:30:00 PM,0.0,0.0,40.47,,,,,
3632,07/19/26 07:31:00 PM,0.0,0.0,40.47,,,,,
3633,07/19/26 07:32:00 PM,0.0,0.0,40.47,,,,,
3634,07/19/26 07:33:00 PM,0.0,0.0,40.47,,,,,
3635,07/19/26 07:34:00 PM,0.0,0.0,40.47,,,,,
3636,07/19/26 07:35:00 PM,0.0,0.0,40.47,,,,,
3637,07/19/26 07:36:00 PM,0.0,0.0,40.47,,,,,
3638,07/19/26 07:37:00 PM,0.0,0.0,40.47,,,,,
3639,07/19/26 07:38:00 PM,0.0,0.0,40.47,,,,,
3640,07/19/26 07:39:00 PM,0.0,0.0,40.47,,,,,
3641,07/19/26 07:40:00 PM,0.0,0.0,40.47,,,,,
3642,07/19/26 07:41:00 PM,0.0,0.0,40.47,,,,,
3643,07/19/26 07:42:00 PM,0.0,0.0,40.47,,,,,
3644,07/19/26 07:43:00 PM,0.0,0.0,40.47,,,,,
3645,07/19/26 07:44:00 PM,0.0,0.0,40.47,,,,,
3646,07/19/26 07:45:00 PM,0.0,0.0,40.47,,,,,
3647,07/19/26 07:46:00 PM,0.0,0.0,40.47,,,,,
3648,07/19/26 07:47:00 PM,0.0,0.0,40.47,,,,,
3649,07/19/26 07:48:00 PM,0.0,0.0,40.47,,,,,
3650,07/19/26 07:49:00 PM,0.0,0.0,40.47,,,,,
3651,07/19/26 07:50:00 PM,0.0,0.0,40.47,,,,,
3652,07/19/26 07:51:00 PM,0.0,0.0,40.47,,,,,
3653,07/19/26 07:52:00 PM,0.0,0.0,40.47,,,,,
3654,07/19/26 07:53:00 PM,0.0,0.0,40.47,,,,,
3655,07/19/26 07:54:00 PM,0.0,0.0,40.47,,,,,
3656,07/19/26 07:55:00 PM,0.0,0.0,40.47,,,,,
3657,07/19/26 07:56:00 PM,0.0,0.0,40.47,,,,,
3658,07/19/26 07:57:00 PM,0.0,0.0,40.47,,,,,
3659,07/19/26 07:58:00 PM,0.0,0.0,40.47,,,,,
3660,07/19/26 07:59:00 PM,0.0,0.0,40.47,,,,,
3661,07/19/26 08:00:00 PM,0.0,0.0,40.47,,,,,
3662,07/19/26 08:01:00 PM,0.0,0.0,40.47,,,,,
3663,07/19/26 08:02:00 PM,0.0,0.0,40.47,,,,,
3664,07/19/26 08:03:00 PM,0.0,0.0,40.47,,,,,
3665,07/19/26 08:04:00 PM,0.0,0.0,40.47,,,,,
3666,07/19/26 08:05:00 PM,0.0,0.0,40.47,,,,,
3667,07/19/26 08:06:00 PM,0.0,0.0,40.47,,,,,
3668,07/19/26 08:07:00 PM,0.0,0.0,40.47,,,,,
3669,07/19/26 08:08:00 PM,0.0,0.0,40.47,,,,,
3670,07/19/26 08:09:00 PM,0.0,0.0,40.47,,,,,
3671,07/19/26 08:10:00 PM,0.0,0.0,40.47,,,,,
3672,07/19/26 08:11:00 PM,0.0,0.0,40.47,,,,,
3673,07/19/26 08:12:00 PM,0.0,0.0,40.47,,,,,
3674,07/19/26 08:13:00 PM,0.0,0.0,40.47,,,,,
3675,07/19/26 08:14:00 PM,0.0,0.0,40.47,,,,,
3676,07/19/26 08:15:00 PM,0.0,0.0,40.47,,,,,
3677,07/19/26 08:16:00 PM,0.0,0.0,40.47,,,,,
3678,07/19/26 08:17:00 PM,0.0,0.0,40.47,,,,,
3679,07/19/26 08:18:00 PM,0.0,0.0,40.47,,,,,
3680,07/19/26 08:19:00 PM,0.0,0.0,40.47,,,,,
3681,07/19/26 08:20:00 PM,0.0,0.0,40.47,,,,,
3682,07/19/26 08:21:00 PM,0.0,0.0,40.47,,,,,
3683,07/19/26 08:22:00 PM,0.0,0.0,40.47,,,,,
3684,07/19/26 08:23:00 PM,0.0,0.0,40.47,,,,,
3685,07/19/26 08:24:00 PM,0.0,0.0,40.47,,,,,
3686,07/19/26 08:25:00 PM,0.0,0.0,40.47,,,,,
3687,07/19/26 08:26:00 PM,0.0,0.0,40.47,,,,,
3688,07/19/26 08:27:00 PM,0.0,0.0,40.47,,,,,
3689,07/19/26 08:28:00 PM,0.0,0.0,40.47,,,,,
3690,07/19/26 08:29:00 PM,0.0,0.0,40.47,,,,,
3691,07/19/26 08:30:00 PM,0.0,0.0,40.47,,,,,
3692,07/19/26 08:31:00 PM,0.0,0.0,40.47,,,,,
3693,07/19/26 08:32:00 PM,0.0,0.0,40.47,,,,,
3694,07/19/26 08:33:00 PM,0.0,0.0,40.47,,,,,
3695,07/19/26 08:34:00 PM,0.0,0.0,40.47,,,,,
3696,07/19/26 08:35:00 PM,0.0,0.0,40.47,,,,,
3697,07/19/26 08:36:00 PM,0.0,0.0,40.47,,,,,
3698,07/19/26 08:37:00 PM,0.0,0.0,40.47,,,,,
3699,07/19/26 08:38:00 PM,0.0,0.0,40.47,,,,,
3700,07/19/26 08:39:00 PM,0.0,0.0,40.47,,,,,
3701,07/19/26 08:40:00 PM,0.0,0.0,40.47,,,,,
3702,07/19/26 08:41:00 PM,0.0,0.0,40.47,,,,,
3703,07/19/26 08:42:00 PM,0.0,0.0,40.47,,,,,
3704,07/19/26 08:43:00 PM,0.0,0.0,40.47,,,,,
3705,07/19/26 08:44:00 PM,0.0,0.0,40.47,,,,,
3706,07/19/26 08:45:00 PM,0.0,0.0,40.47,,,,,
3707,07/19/26 08:46:00 PM,0.0,0.0,40.47,,,,,
3708,07/19/26 08:47:00 PM,0.0,0.0,40.47,,,,,
3709,07/19/26 08:48:00 PM,0.0,0.0,40.47,,,,,
3710,07/19/26 08:49:00 PM,0.0,0.0,40.47,,,,,
3711,07/19/26 08:50:00 PM,0.0,0.0,40.47,,,,,
3712,07/19/26 08:51:00 PM,0.0,0.0,40.47,,,,,
3713,07/19/26 08:52:00 PM,0.0,0.0,40.47,,,,,
3714,07/19/26 08:53:00 PM,0.0,0.0,40.47,,,,,
3715,07/19/26 08:54:00 PM,0.0,0.0,40.47,,,,,
3716,07/19/26 08:55:00 PM,0.0,0.0,40.47,,,,,
3717,07/19/26 08:56:00 PM,0.0,0.0,40.47,,,,,
3718,07/19/26 08:57:00 PM,0.0,0.0,40.47,,,,,
3719,07/19/26 08:58:00 PM,0.0,0.0,40.47,,,,,
3720,07/19/26 08:59:00 PM,0.0,0.0,40.47,,,,,
3721,07/19/26 09:00:00 PM,0.0,0.0,40.47,,,,,
3722,07/19/26 09:01:00 PM,0.0,0.0,40.47,,,,,
3723,07/19/26 09:02:00 PM,0.0,0.0,40.47,,,,,
3724,07/19/26 09:03:00 PM,0.0,0.0,40.47,,,,,
3725,07/19/26 09:04:00 PM,0.0,0.0,40.47,,,,,
3726,07/19/26 09:05:00 PM,0.0,0.0,40.47,,,,,
3727,07/19/26 09:06:00 PM,0.0,0.0,40.47,,,,,
3728,07/19/26 09:07:00 PM,0.0,0.0,40.47,,,,,
3729,07/19/26 09:08:00 PM,0.0,0.0,40.47,,,,,
3730,07/19/26 09:09:00 PM,0.0,0.0,40.47,,,,,
3731,07/19/26 09:10:00 PM,0.0,0.0,40.47,,,,,
3732,07/19/26 09:11:00 PM,0.0,0.0,40.47,,,,,
3733,07/19/26 09:12:00 PM,0.0,0.0,40.47,,,,,
3734,07/19/26 09:13:00 PM,0.0,0.0,40.47,,,,,
3735,07/19/26 09:14:00 PM,0.0,0.0,40.47,,,,,
3736,07/19/26 09:15:00 PM,0.0,0.0,40.47,,,,,
3737,07/19/26 09:16:00 PM,0.0,0.0,40.47,,,,,
3738,07/19/26 09:17:00 PM,0.0,0.0,40.47,,,,,
3739,07/19/26 09:18:00 PM,0.0,0.0,40.47,,,,,
3740,07/19/26 09:19:00 PM,0.0,0.0,40.47,,,,,
3741,07/19/26 09:20:00 PM,0.0,0.0,40.47,,,,,
3742,07/19/26 09:21:00 PM,0.0,0.0,40.47,,,,,
3743,07/19/26 09:22:00 PM,0.0,0.0,40.47,,,,,
3744,07/19/26 09:23:00 PM,0.0,0.0,40.47,,,,,
3745,07/19/26 09:24:00 PM,0.0,0.0,40.47,,,,,
3746,07/19/26 09:25:00 PM,0.0,0.0,40.47,,,,,
3747,07/19/26 09:26:00 PM,0.0,0.0,40.47,,,,,
3748,07/19/26 09:27:00 PM,0.0,0.0,40.47,,,,,
3749,07/19/26 09:28:00 PM,0.0,0.0,40.47,,,,,
3750,07/19/26 09:29:00 PM,0.0,0.0,40.47,,,,,
3751,07/19/26 09:30:00 PM,0.0,0.0,40.47,,,,,
3752,07/19/26 09:31:00 PM,0.0,0.0,40.47,,,,,
3753,07/19/26 09:32:00 PM,0.0,0.0,40.47,,,,,
3754,07/19/26 09:33:00 PM,0.0,0.0,40.47,,,,,
3755,07/19/26 09:34:00 PM,0.0,0.0,40.47,,,,,
3756,07/19/26 09:35:00 PM,0.0,0.0,40.47,,,,,
3757,07/19/26 09:36:00 PM,0.0,0.0,40.47,,,,,
3758,07/19/26 09:37:00 PM,0.0,0.0,40.47,,,,,
3759,07/19/26 09:38:00 PM,0.0,0.0,40.47,,,,,
3760,07/19/26 09:39:00 PM,0.0,0.0,40.47,,,,,
3761,07/19/26 09:40:00 PM,0.0,0.0,40.47,,,,,
3762,07/19/26 09:41:00 PM,0.0,0.0,40.47,,,,,
3763,07/19/26 09:42:00 PM,0.0,0.0,40.47,,,,,
3764,07/19/26 09:43:00 PM,0.0,0.0,40.47,,,,,
3765,07/19/26 09:44:00 PM,0.0,0.0,40.47,,,,,
3766,07/19/26 09:45:00 PM,0.0,0.0,40.47,,,,,
3767,07/19/26 09:46:00 PM,0.0,0.0,40.47,,,,,
3768,07/19/26 09:47:00 PM,0.0,0.0,40.47,,,,,
3769,07/19/26 09:48:00 PM,0.0,0.0,40.47,,,,,
3770,07/19/26 09:49:00 PM,0.0,0.0,40.47,,,,,
3771,07/19/26 09:50:00 PM,0.0,0.0,40.47,,,,,
3772,07/19/26 09:51:00 PM,0.0,0.0,40.47,,,,,
3773,07/19/26 09:52:00 PM,0.0,0.0,40.47,,,,,
3774,07/19/26 09:53:00 PM,0.0,0.0,40.47,,,,,
3775,07/19/26 09:54:00 PM,0.0,0.0,40.47,,,,,
3776,07/19/26 09:55:00 PM,0.0,0.0,40.47,,,,,
3777,07/19/26 09:56:00 PM,0.0,0.0,40.47,,,,,
3778,07/19/26 09:57:00 PM,0.0,0.0,40.47,,,,,
3779,07/19/26 09:58:00 PM,0.0,0.0,40.47,,,,,
3780,07/19/26 09:59:00 PM,0.0,0.0,40.47,,,,,
3781,07/19/26 10:00:00 PM,0.0,0.0,40.47,,,,,
3782,07/19/26 10:01:00 PM,0.0,0.0,40.47,,,,,
3783,07/19/26 10:02:00 PM,0.0,0.0,40.47,,,,,
3784,07/19/26 10:03:00 PM,0.0,0.0,40.47,,,,,
3785,07/19/26 10:04:00 PM,0.0,0.0,40.47,,,,,
3786,07/19/26 10:05:00 PM,0.0,0.0,40.47,,,,,
3787,07/19/26 10:06:00 PM,0.0,0.0,40.47,,,,,
3788,07/19/26 10:07:00 PM,0.0,0.0,40.47,,,,,
3789,07/19/26 10:08:00 PM,0.0,0.0,40.47,,,,,
3790,07/19/26 10:09:00 PM,0.0,0.0,40.47,,,,,
3791,07/19/26 10:10:00 PM,0.0,0.0,40.47,,,,,
3792,07/19/26 10:11:00 PM,0.0,0.0,40.47,,,,,
3793,07/19/26 10:12:00 PM,0.0,0.0,40.47,,,,,
3794,07/19/26 10:13:00 PM,0.0,0.0,40.47,,,,,
3795,07/19/26 10:14:00 PM,0.0,0.0,40.47,,,,,
3796,07/19/26 10:15:00 PM,0.0,0.0,40.47,,,,,
3797,07/19/26 10:16:00 PM,0.0,0.0,40.47,,,,,
3798,07/19/26 10:17:00 PM,0.0,0.0,40.47,,,,,
3799,07/19/26 10:18:00 PM,0.0,0.0,40.47,,,,,
3800,07/19/26 10:19:00 PM,0.0,0.0,40.47,,,,,
3801,07/19/26 10:20:00 PM,0.0,0.0,40.47,,,,,
3802,07/19/26 10:21:00 PM,0.0,0.0,40.47,,,,,
3803,07/19/26 10:22:00 PM,0.0,0.0,40.47,,,,,
3804,07/19/26 10:23:00 PM,0.0,0.0,40.47,,,,,
3805,07/19/26 10:24:00 PM,0.0,0.0,40.47,,,,,
3806,07/19/26 10:25:00 PM,0.0,0.0,40.47,,,,,
3807,07/19/26 10:26:00 PM,0.0,0.0,40.47,,,,,
3808,07/19/26 10:27:00 PM,0.0,0.0,40.47,,,,,
3809,07/19/26 10:28:00 PM,0.0,0.0,40.47,,,,,
3810,07/19/26 10:29:00 PM,0.0,0.0,40.47,,,,,
3811,07/19/26 10:30:00 PM,0.0,0.0,40.47,,,,,
3812,07/19/26 10:31:00 PM,0.0,0.0,40.47,,,,,
3813,07/19/26 10:32:00 PM,0.0,0.0,40.47,,,,,
3814,07/19/26 10:33:00 PM,0.0,0.0,40.47,,,,,
3815,07/19/26 10:34:00 PM,0.0,0.0,40.47,,,,,
3816,07/19/26 10:35:00 PM,0.0,0.0,40.47,,,,,
3817,07/19/26 10:36:00 PM,0.0,0.0,40.47,,,,,
3818,07/19/26 10:37:00 PM,0.0,0.0,40.47,,,,,
3819,07/19/26 10:38:00 PM,0.0,0.0,40.47,,,,,
3820,07/19/26 10:39:00 PM,0.0,0.0,40.47,,,,,
3821,07/19/26 10:40:00 PM,0.0,0.0,40.47,,,,,
3822,07/19/26 10:41:00 PM,0.0,0.0,40.47,,,,,
3823,07/19/26 10:42:00 PM,0.0,0.0,40.47,,,,,
3824,07/19/26 10:43:00 PM,0.0,0.0,40.47,,,,,
3825,07/19/26 10:44:00 PM,0.0,0.0,40.47,,,,,
3826,07/19/26 10:45:00 PM,0.0,0.0,40.47,,,,,
3827,07/19/26 10:46:00 PM,0.0,0.0,40.47,,,,,
3828,07/19/26 10:47:00 PM,0.0,0.0,40.47,,,,,
3829,07/19/26 10:48:00 PM,0.0,0.0,40.47,,,,,
3830,07/19/26 10:49:00 PM,0.0,0.0,40.47,,,,,
3831,07/19/26 10:50:00 PM,0.0,0.0,40.47,,,,,
3832,07/19/26 10:51:00 PM,0.0,0.0,40.47,,,,,
3833,07/19/26 10:52:00 PM,0.0,0.0,40.47,,,,,
3834,07/19/26 10:53:00 PM,0.0,0.0,40.47,,,,,
3835,07/19/26 10:54:00 PM,0.0,0.0,40.47,,,,,
3836,07/19/26 10:55:00 PM,0.0,0.0,40.47,,,,,
3837,07/19/26 10:56:00 PM,0.0,0.0,40.47,,,,,
3838,07/19/26 10:57:00 PM,0.0,0.0,40.47,,,,,
3839,07/19/26 10:58:00 PM,0.0,0.0,40.47,,,,,
3840,07/19/26 10:59:00 PM,0.0,0.0,40.47,,,,,
3841,07/19/26 11:00:00 PM,0.0,0.0,40.47,,,,,
3842,07/19/26 11:01:00 PM,0.0,0.0,40.47,,,,,
3843,07/19/26 11:02:00 PM,0.0,0.0,40.47,,,,,
3844,07/19/26 11:03:00 PM,0.0,0.0,40.47,,,,,
3845,07/19/26 11:04:00 PM,0.0,0.0,40.47,,,,,
3846,07/19/26 11:05:00 PM,0.0,0.0,40.47,,,,,
3847,07/19/26 11:06:00 PM,0.0,0.0,40.47,,,,,
3848,07/19/26 11:07:00 PM,0.0,0.0,40.47,,,,,
3849,07/19/26 11:08:00 PM,0.0,0.0,40.47,,,,,
3850,07/19/26 11:09:00 PM,0.0,0.0,40.47,,,,,
3851,07/19/26 11:10:00 PM,0.0,0.0,40.47,,,,,
3852,07/19/26 11:11:00 PM,0.0,0.0,40.47,,,,,
3853,07/19/26 11:12:00 PM,0.0,0.0,40.47,,,,,
3854,07/19/26 11:13:00 PM,0.0,0.0,40.47,,,,,
3855,07/19/26 11:14:00 PM,0.0,0.0,40.47,,,,,
3856,07/19/26 11:15:00 PM,0.0,0.0,40.47,,,,,
3857,07/19/26 11:16:00 PM,0.0,0.0,40.47,,,,,
3858,07/19/26 11:17:00 PM,0.0,0.0,40.47,,,,,
3859,07/19/26 11:18:00 PM,0.0,0.0,40.47,,,,,
3860,07/19/26 11:19:00 PM,0.0,0.0,40.47,,,,,
3861,07/19/26 11:20:00 PM,0.0,0.0,40.47,,,,,
3862,07/19/26 11:21:00 PM,0.0,0.0,40.47,,,,,
3863,07/19/26 11:22:00 PM,0.0,0.0,40.47,,,,,
3864,07/19/26 11:23:00 PM,0.0,0.0,40.47,,,,,
3865,07/19/26 11:24:00 PM,0.0,0.0,40.47,,,,,
3866,07/19/26 11:25:00 PM,0.0,0.0,40.47,,,,,
3867,07/19/26 11:26:00 PM,0.0,0.0,40.47,,,,,
3868,07/19/26 11:27:00 PM,0.0,0.0,40.47,,,,,
3869,07/19/26 11:28:00 PM,0.0,0.0,40.47,,,,,
3870,07/19/26 11:29:00 PM,0.0,0.0,40.47,,,,,
3871,07/19/26 11:30:00 PM,0.0,0.0,40.47,,,,,
3872,07/19/26 11:31:00 PM,0.0,0.0,40.47,,,,,
3873,07/19/26 11:32:00 PM,0.0,0.0,40.47,,,,,
3874,07/19/26 11:33:00 PM,0.0,0.0,40.47,,,,,
3875,07/19/26 11:34:00 PM,0.0,0.0,40.47,,,,,
3876,07/19/26 11:35:00 PM,0.0,0.0,40.47,,,,,
3877,07/19/26 11:36:00 PM,0.0,0.0,40.47,,,,,
3878,07/19/26 11:37:00 PM,0.0,0.0,40.47,,,,,
3879,07/19/26 11:38:00 PM,0.0,0.0,40.47,,,,,
3880,07/19/26 11:39:00 PM,0.0,0.0,40.47,,,,,
3881,07/19/26 11:40:00 PM,0.0,0.0,40.47,,,,,
3882,07/19/26 11:41:00 PM,0.0,0.0,40.47,,,,,
3883,07/19/26 11:42:00 PM,0.0,0.0,40.47,,,,,
3884,07/19/26 11:43:00 PM,0.0,0.0,40.47,,,,,
3885,07/19/26 11:44:00 PM,0.0,0.0,40.47,,,,,
3886,07/19/26 11:45:00 PM,0.0,0.0,40.47,,,,,
3887,07/19/26 11:46:00 PM,0.0,0.0,40.47,,,,,
3888,07/19/26 11:47:00 PM,0.0,0.0,40.47,,,,,
3889,07/19/26 11:48:00 PM,0.0,0.0,40.47,,,,,
3890,07/19/26 11:49:00 PM,0.0,0.0,40.47,,,,,
3891,07/19/26 11:50:00 PM,0.0,0.0,40.47,,,,,
3892,07/19/26 11:51:00 PM,0.0,0.0,40.47,,,,,
3893,07/19/26 11:52:00 PM,0.0,0.0,40.47,,,,,
3894,07/19/26 11:53:00 PM,0.0,0.0,40.47,,,,,
3895,07/19/26 11:54:00 PM,0.0,0.0,40.47,,,,,
3896,07/19/26 11:55:00 PM,0.0,0.0,40.47,,,,,
3897,07/19/26 11:56:00 PM,0.0,0.0,40.47,,,,,
3898,07/19/26 11:57:00 PM,0.0,0.0,40.47,,,,,
3899,07/19/26 11:58:00 PM,0.0,0.0,40.47,,,,,
3900,07/19/26 11:59:00 PM,0.0,0.0,40.47,,,,,
3901,07/20/26 12:00:00 AM,0.0,0.0,40.47,,,,,
3902,07/20/26 12:01:00 AM,0.0,0.0,40.47,,,,,
3903,07/20/26 12:02:00 AM,0.0,0.0,40.47,,,,,
3904,07/20/26 12:03:00 AM,0.0,0.0,40.47,,,,,
3905,07/20/26 12:04:00 AM,0.0,0.0,40.47,,,,,
3906,07/20/26 12:05:00 AM,0.0,0.0,40.47,,,,,
3907,07/20/26 12:06:00 AM,0.0,0.0,40.47,,,,,
3908,07/20/26 12:07:00 AM,0.0,0.0,40.47,,,,,
3909,07/20/26 12:08:00 AM,0.0,0.0,40.47,,,,,
3910,07/20/26 12:09:00 AM,0.0,0.0,40.47,,,,,
3911,07/20/26 12:10:00 AM,0.0,0.0,40.47,,,,,
3912,07/20/26 12:11:00 AM,0.0,0.0,40.47,,,,,
3913,07/20/26 12:12:00 AM,0.0,0.0,40.47,,,,,
3914,07/20/26 12:13:00 AM,0.0,0.0,40.47,,,,,
3915,07/20/26 12:14:00 AM,0.0,0.0,40.47,,,,,
3916,07/20/26 12:15:00 AM,0.0,0.0,40.47,,,,,
3917,07/20/26 12:16:00 AM,0.0,0.0,40.47,,,,,
3918,07/20/26 12:17:00 AM,0.0,0.0,40.47,,,,,
3919,07/20/26 12:18:00 AM,0.0,0.0,40.47,,,,,
3920,07/20/26 12:19:00 AM,0.0,0.0,40.47,,,,,
3921,07/20/26 12:20:00 AM,0.0,0.0,40.47,,,,,
3922,07/20/26 12:21:00 AM,0.0,0.0,40.47,,,,,
3923,07/20/26 12:22:00 AM,0.0,0.0,40.47,,,,,
3924,07/20/26 12:23:00 AM,0.0,0.0,40.47,,,,,
3925,07/20/26 12:24:00 AM,0.0,0.0,40.47,,,,,
3926,07/20/26 12:25:00 AM,0.0,0.0,40.47,,,,,
3927,07/20/26 12:26:00 AM,0.0,0.0,40.47,,,,,
3928,07/20/26 12:27:00 AM,0.0,0.0,40.47,,,,,
3929,07/20/26 12:28:00 AM,0.0,0.0,40.47,,,,,
3930,07/20/26 12:29:00 AM,0.0,0.0,40.47,,,,,
3931,07/20/26 12:30:00 AM,0.0,0.0,40.47,,,,,
3932,07/20/26 12:31:00 AM,0.0,0.0,40.47,,,,,
3933,07/20/26 12:32:00 AM,0.0,0.0,40.47,,,,,
3934,07/20/26 12:33:00 AM,0.0,0.0,40.47,,,,,
3935,07/20/26 12:34:00 AM,0.0,0.0,40.47,,,,,
3936,07/20/26 12:35:00 AM,0.0,0.0,40.47,,,,,
3937,07/20/26 12:36:00 AM,0.0,0.0,40.47,,,,,
3938,07/20/26 12:37:00 AM,0.0,0.0,40.47,,,,,
3939,07/20/26 12:38:00 AM,0.0,0.0,40.47,,,,,
3940,07/20/26 12:39:00 AM,0.0,0.0,40.47,,,,,
3941,07/20/26 12:40:00 AM,0.0,0.0,40.47,,,,,
3942,07/20/26 12:41:00 AM,0.0,0.0,40.47,,,,,
3943,07/20/26 12:42:00 AM,0.0,0.0,40.47,,,,,
3944,07/20/26 12:43:00 AM,0.0,0.0,40.47,,,,,
3945,07/20/26 12:44:00 AM,0.0,0.0,40.47,,,,,
3946,07/20/26 12:45:00 AM,0.0,0.0,40.47,,,,,
3947,07/20/26 12:46:00 AM,0.0,0.0,40.47,,,,,
3948,07/20/26 12:47:00 AM,0.0,0.0,40.47,,,,,
3949,07/20/26 12:48:00 AM,0.0,0.0,40.47,,,,,
3950,07/20/26 12:49:00 AM,0.0,0.0,40.47,,,,,
3951,07/20/26 12:50:00 AM,0.0,0.0,40.47,,,,,
3952,07/20/26 12:51:00 AM,0.0,0.0,40.47,,,,,
3953,07/20/26 12:52:00 AM,0.0,0.0,40.47,,,,,
3954,07/20/26 12:53:00 AM,0.0,0.0,40.47,,,,,
3955,07/20/26 12:54:00 AM,0.0,0.0,40.47,,,,,
3956,07/20/26 12:55:00 AM,0.0,0.0,40.47,,,,,
3957,07/20/26 12:56:00 AM,0.0,0.0,40.47,,,,,
3958,07/20/26 12:57:00 AM,0.0,0.0,40.47,,,,,
3959,07/20/26 12:58:00 AM,0.0,0.0,40.47,,,,,
3960,07/20/26 12:59:00 AM,0.0,0.0,40.47,,,,,
3961,07/20/26 01:00:00 AM,0.0,0.0,40.47,,,,,
3962,07/20/26 01:01:00 AM,0.0,0.0,40.47,,,,,
3963,07/20/26 01:02:00 AM,0.0,0.0,40.47,,,,,
3964,07/20/26 01:03:00 AM,0.0,0.0,40.47,,,,,
3965,07/20/26 01:04:00 AM,0.0,0.0,40.47,,,,,
3966,07/20/26 01:05:00 AM,0.0,0.0,40.47,,,,,
3967,07/20/26 01:06:00 AM,0.0,0.0,40.47,,,,,
3968,07/20/26 01:07:00 AM,0.0,0.0,40.47,,,,,
3969,07/20/26 01:08:00 AM,0.0,0.0,40.47,,,,,
3970,07/20/26 01:09:00 AM,0.0,0.0,40.47,,,,,
3971,07/20/26 01:10:00 AM,0.0,0.0,40.47,,,,,
3972,07/20/26 01:11:00 AM,0.0,0.0,40.47,,,,,
3973,07/20/26 01:12:00 AM,0.0,0.0,40.47,,,,,
3974,07/20/26 01:13:00 AM,0.0,0.0,40.47,,,,,
3975,07/20/26 01:14:00 AM,0.0,0.0,40.47,,,,,
3976,07/20/26 01:15:00 AM,0.0,0.0,40.47,,,,,
3977,07/20/26 01:16:00 AM,0.0,0.0,40.47,,,,,
3978,07/20/26 01:17:00 AM,0.0,0.0,40.47,,,,,
3979,07/20/26 01:18:00 AM,0.0,0.0,40.47,,,,,
3980,07/20/26 01:19:00 AM,0.0,0.0,40.47,,,,,
3981,07/20/26 01:20:00 AM,0.0,0.0,40.47,,,,,
3982,07/20/26 01:21:00 AM,0.0,0.0,40.47,,,,,
3983,07/20/26 01:22:00 AM,0.0,0.0,40.47,,,,,
3984,07/20/26 01:23:00 AM,0.0,0.0,40.47,,,,,
3985,07/20/26 01:24:00 AM,0.0,0.0,40.47,,,,,
3986,07/20/26 01:25:00 AM,0.0,0.0,40.47,,,,,
3987,07/20/26 01:26:00 AM,0.0,0.0,40.47,,,,,
3988,07/20/26 01:27:00 AM,0.0,0.0,40.47,,,,,
3989,07/20/26 01:28:00 AM,0.0,0.0,40.47,,,,,
3990,07/20/26 01:29:00 AM,0.0,0.0,40.47,,,,,
3991,07/20/26 01:30:00 AM,0.0,0.0,40.47,,,,,
3992,07/20/26 01:31:00 AM,0.0,0.0,40.47,,,,,
3993,07/20/26 01:32:00 AM,0.0,0.0,40.47,,,,,
3994,07/20/26 01:33:00 AM,0.0,0.0,40.47,,,,,
3995,07/20/26 01:34:00 AM,0.0,0.0,40.47,,,,,
3996,07/20/26 01:35:00 AM,0.0,0.0,40.47,,,,,
3997,07/20/26 01:36:00 AM,0.0,0.0,40.47,,,,,
3998,07/20/26 01:37:00 AM,0.0,0.0,40.47,,,,,
3999,07/20/26 01:38:00 AM,0.0,0.0,40.47,,,,,
4000,07/20/26 01:39:00 AM,0.0,0.0,40.47,,,,,
4001,07/20/26 01:40:00 AM,0.0,0.0,40.47,,,,,
4002,07/20/26 01:41:00 AM,0.0,0.0,40.47,,,,,
4003,07/20/26 01:42:00 AM,0.0,0.0,40.47,,,,,
4004,07/20/26 01:43:00 AM,0.0,0.0,40.47,,,,,
4005,07/20/26 01:44:00 AM,0.0,0.0,40.47,,,,,
4006,07/20/26 01:45:00 AM,0.0,0.0,40.47,,,,,
4007,07/20/26 01:46:00 AM,0.0,0.0,40.47,,,,,
4008,07/20/26 01:47:00 AM,0.0,0.0,40.47,,,,,
4009,07/20/26 01:48:00 AM,0.0,0.0,40.47,,,,,
4010,07/20/26 01:49:00 AM,0.0,0.0,40.47,,,,,
4011,07/20/26 01:50:00 AM,0.0,0.0,40.47,,,,,
4012,07/20/26 01:51:00 AM,0.0,0.0,40.47,,,,,
